,CustomerName,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
568,Neoma Murray,19,54,80689.13499999998,367.5,173.5,489.0,47.14560615779346,21.7964824120603,21.7964824120603,25.59885097392027,Low value Customer
569,Nick Crebassa,6,50,44811.941,600.5,116.5,100.0,77.03656189865298,14.6356783919598,14.6356783919598,23.99581091796378,Low value Customer
570,Nick Radford,2,68,44075.12534000001,699.0,495.0,97.0,89.67286722257857,62.1859296482412,62.1859296482412,66.3089702843918,Medium Value Customer
571,Nick Zandusky,85,66,107218.26611999999,27.0,442.0,668.0,3.463758819756254,55.527638190954775,55.527638190954775,47.718056285275,Low value Customer
572,Nicole Brennan,428,31,25811.817799999993,2.0,3.5,13.0,0.2565747273893521,0.4396984924623116,0.4396984924623116,0.4122299277013677,Low value Customer
573,Nicole Fjeld,11,43,58536.07656000001,505.0,39.5,238.0,64.78511866581141,4.9623115577889445,4.9623115577889445,13.935732623992314,Low value Customer
574,Nicole Hansen,5,72,96474.36869999996,636.5,569.0,600.0,81.65490699166132,71.4824120603015,71.4824120603015,73.00828630000547,Medium Value Customer
575,Noah Childs,20,59,90618.22566000003,351.5,289.0,563.0,45.093008338678644,36.30653266331658,36.30653266331658,37.62450401462089,Low value Customer
576,Noel Staavos,36,92,70873.301,162.5,777.5,383.0,20.846696600384863,97.67587939698493,97.67587939698493,86.15150197749492,High Value Customer
577,Nona Balk,19,51,45773.48740000001,367.5,132.5,111.0,47.14560615779346,16.64572864321608,16.64572864321608,21.220710270402687,Low value Customer
578,Nora Paige,58,48,61644.04001999999,52.0,87.0,275.0,6.670942912123155,10.92964824120603,10.92964824120603,10.290842441843598,Low value Customer
579,Nora Pelletier,14,66,76070.43000000001,442.5,442.0,445.0,56.767158434894164,55.527638190954775,55.527638190954775,55.713566227545684,Medium Value Customer
580,Nora Preis,28,62,99601.68050000002,238.5,351.5,622.0,30.596536241180246,44.15829145728643,44.15829145728643,42.1240281748705,Low value Customer
581,Odella Nelson,47,74,112100.18092,98.5,600.0,688.0,12.636305323925592,75.37688442211056,75.37688442211056,65.96579755738281,Medium Value Customer
582,Olvera Toch,33,73,94718.06385999998,195.0,583.5,591.0,25.01603592046183,73.30402010050251,73.30402010050251,66.06082247349642,Medium Value Customer
583,Pamela Coakley,2,48,53635.39387999999,699.0,87.0,189.0,89.67286722257857,10.92964824120603,10.92964824120603,22.74113108841191,Low value Customer
584,Pamela Stobb,29,66,86869.39260000002,224.0,442.0,535.0,28.736369467607442,55.527638190954775,55.527638190954775,51.508947882452674,Medium Value Customer
585,Parhena Norris,15,58,59824.18354,419.5,267.5,260.0,53.81654906991661,33.60552763819096,33.60552763819096,36.637180852949804,Low value Customer
586,Patricia Hirasaki,57,41,41984.26890000002,57.0,25.0,81.0,7.312379730596537,3.1407035175879394,3.1407035175879394,3.766454949539229,Low value Customer
587,Patrick Bzostek,8,62,52466.18701999999,544.5,351.5,173.0,69.85246953175113,44.15829145728643,44.15829145728643,48.012418168456136,Low value Customer
588,Patrick Gardner,20,78,82627.27920000002,351.5,670.0,503.0,45.093008338678644,84.17085427135679,84.17085427135679,78.30917738145506,High Value Customer
589,Patrick Jones,39,45,137449.861,146.5,56.5,757.0,18.794098781270044,7.097989949748744,7.097989949748744,8.852406274476937,Low value Customer
590,Patrick O'Brill,4,102,161127.7906,665.0,793.0,780.0,85.3110968569596,99.62311557788944,99.62311557788944,97.47631276974995,High Value Customer
591,Patrick O'Donnell,0,78,154859.00260000007,779.5,670.0,775.0,100.0,84.17085427135679,84.17085427135679,86.54522613065326,High Value Customer
592,Patrick Ryan,25,72,67516.50858000001,285.0,569.0,348.0,36.561898652982684,71.4824120603015,71.4824120603015,66.24433504920367,Medium Value Customer
593,Paul Gonzalez,2,92,68237.96500000001,699.0,777.5,356.0,89.67286722257857,97.67587939698493,97.67587939698493,96.47542757082397,High Value Customer
594,Paul Knutson,98,39,36654.709080000015,16.5,19.0,44.0,2.116741500962155,2.386934673366834,2.386934673366834,2.346405697506132,Low value Customer
595,Paul Lucas,15,47,62363.86759999999,419.5,74.5,283.0,53.81654906991661,9.359296482412061,9.359296482412061,16.027884370537745,Low value Customer
596,Paul MacIntyre,21,48,90949.98136,332.5,87.0,565.0,42.6555484284798,10.92964824120603,10.92964824120603,15.688533269297096,Low value Customer
597,Paul Prost,14,79,116482.85980000002,442.5,684.5,702.0,56.767158434894164,85.99246231155779,85.99246231155779,81.60866673005825,High Value Customer
598,Paul Stevenson,27,68,87910.13614000002,255.5,495.0,541.0,32.777421423989736,62.1859296482412,62.1859296482412,57.77465341460348,Medium Value Customer
599,Paul Van Hugh,8,65,115488.09199999998,544.5,421.5,699.0,69.85246953175113,52.95226130653267,52.95226130653267,55.48729254031544,Medium Value Customer
600,Pauline Chand,21,47,60879.4287,332.5,74.5,265.0,42.6555484284798,9.359296482412061,9.359296482412061,14.353734274322221,Low value Customer
601,Pauline Johnson,19,65,115949.59747999997,367.5,421.5,701.0,47.14560615779346,52.95226130653267,52.95226130653267,52.081263034221784,Medium Value Customer
602,Pauline Webber,7,69,64622.31741999999,572.5,521.0,313.0,73.44451571520206,65.45226130653266,65.45226130653266,66.65109946783306,Medium Value Customer
603,Penelope Sewall,20,82,142010.9486,351.5,707.5,761.0,45.093008338678644,88.88190954773869,88.88190954773869,82.31357436637968,High Value Customer
604,Pete Armstrong,23,56,70269.84332,298.0,221.5,376.0,38.22963438101347,27.826633165829147,27.826633165829147,29.387083348106795,Low value Customer
605,Pete Kriz,8,73,88291.01149999995,544.5,583.5,545.0,69.85246953175113,73.30402010050251,73.30402010050251,72.7862875151898,Medium Value Customer
606,Pete Takahito,2,51,65330.05139999999,699.0,132.5,322.0,89.67286722257857,16.64572864321608,16.64572864321608,27.599799430120452,Low value Customer
607,Peter Bühler,0,47,51420.685000000005,779.5,74.5,164.0,100.0,9.359296482412061,9.359296482412061,22.955402010050253,Low value Customer
608,Peter Fuller,83,87,178067.57681999993,29.0,761.0,789.0,3.720333547145606,95.60301507537689,95.60301507537689,81.82061284614218,High Value Customer
609,Peter McVee,12,46,50982.9559,486.5,65.0,160.0,62.411802437459905,8.165829145728644,8.165829145728644,16.30272513948833,Low value Customer
610,Philip Brown,5,76,43942.52904000001,636.5,631.0,95.0,81.65490699166132,79.2713567839196,79.2713567839196,79.62888931508085,High Value Customer
611,Philip Fox,34,67,96985.40490000002,183.5,467.0,603.0,23.54073123797306,58.66834170854271,58.66834170854271,53.399200137957266,Medium Value Customer
612,Philisse Overcash,29,73,99734.01550000002,224.0,583.5,625.0,28.736369467607442,73.30402010050251,73.30402010050251,66.61887250556825,Medium Value Customer
613,Phillina Ober,33,69,105982.93607999998,195.0,521.0,659.0,25.01603592046183,65.45226130653266,65.45226130653266,59.38682749862203,Medium Value Customer
614,Phillip Breyer,8,84,104771.23919999994,544.5,734.5,652.0,69.85246953175113,92.27386934673368,92.27386934673368,88.9106593744863,High Value Customer
615,Phillip Flathmann,2,68,61591.059100000006,699.0,495.0,274.0,89.67286722257857,62.1859296482412,62.1859296482412,66.3089702843918,Medium Value Customer
616,Pierre Wener,1,61,24226.7818,741.0,329.0,9.0,95.06093649775497,41.33165829145729,41.33165829145729,49.39105002240194,Low value Customer
617,Quincy Jones,25,53,103078.4883,285.0,157.5,643.0,36.561898652982684,19.786432160804022,19.786432160804022,22.302752134630822,Low value Customer
618,Rachel Payne,7,74,76574.00410000003,572.5,600.0,455.0,73.44451571520206,75.37688442211056,75.37688442211056,75.08702911607429,High Value Customer
619,Ralph Arnett,5,88,107958.33899999999,636.5,767.0,670.0,81.65490699166132,96.35678391959799,96.35678391959799,94.15150238040749,High Value Customer
620,Ralph Kennedy,28,64,68576.64446,238.5,399.5,363.0,30.596536241180246,50.188442211055275,50.188442211055275,47.249656315574015,Low value Customer
621,Ralph Ritter,19,54,54876.626659999994,367.5,173.5,203.0,47.14560615779346,21.7964824120603,21.7964824120603,25.59885097392027,Low value Customer
622,Randy Bradley,15,83,98450.03837999998,419.5,721.5,613.0,53.81654906991661,90.64070351758794,90.64070351758794,85.11708035043723,High Value Customer
623,Randy Ferguson,6,63,71211.84299999998,600.5,375.5,385.0,77.03656189865298,47.17336683417086,47.17336683417086,51.65284609384317,Medium Value Customer
624,Raymond Buch,20,71,144069.46979999993,351.5,553.5,763.0,45.093008338678644,69.53517587939699,69.53517587939699,65.86885074828923,Medium Value Customer
625,Raymond Messe,9,61,88488.17879999998,519.5,329.0,547.0,66.64528543938421,41.33165829145729,41.33165829145729,45.128702363646326,Low value Customer
626,Resi Pölking,15,91,104737.67549999997,419.5,774.5,651.0,53.81654906991661,97.29899497487438,97.29899497487438,90.77662808913071,High Value Customer
627,Ricardo Emerson,28,59,73288.49677999999,238.5,289.0,416.0,30.596536241180246,36.30653266331658,36.30653266331658,35.45003319999613,Low value Customer
628,Ricardo Sperren,33,68,54973.228599999995,195.0,495.0,206.0,25.01603592046183,62.1859296482412,62.1859296482412,56.61044558907429,Medium Value Customer
629,Richard Bierner,19,67,72350.17368,367.5,467.0,399.0,47.14560615779346,58.66834170854271,58.66834170854271,56.93993137593032,Medium Value Customer
630,Richard Eichhorn,15,67,71436.59932,419.5,467.0,388.0,53.81654906991661,58.66834170854271,58.66834170854271,57.9405728127488,Medium Value Customer
631,Rick Bensley,0,79,122770.01380000002,779.5,684.5,724.0,100.0,85.99246231155779,85.99246231155779,88.09359296482413,High Value Customer
632,Rick Duston,0,66,91527.80349999998,779.5,442.0,571.0,100.0,55.527638190954775,55.527638190954775,62.198492462311556,Medium Value Customer
633,Rick Hansen,24,56,98490.06699999997,291.5,221.5,615.0,37.39576651699807,27.826633165829147,27.826633165829147,29.262003168504485,Low value Customer
634,Rick Huthwaite,20,58,56616.77191999999,351.5,267.5,219.0,45.093008338678644,33.60552763819096,33.60552763819096,35.32864974326411,Low value Customer
635,Rick Reed,0,73,78930.37579999997,779.5,583.5,477.0,100.0,73.30402010050251,73.30402010050251,77.30841708542714,High Value Customer
636,Rick Wilson,26,68,136373.0315,271.0,495.0,753.0,34.76587556125722,62.1859296482412,62.1859296482412,58.0729215351936,Medium Value Customer
637,Ritsa Hightower,7,60,100335.03679999999,572.5,308.0,629.0,73.44451571520206,38.69346733668342,38.69346733668342,43.906124593461215,Low value Customer
638,Rob Beeghly,20,62,64732.481999999996,351.5,351.5,316.0,45.093008338678644,44.15829145728643,44.15829145728643,44.29849898949526,Low value Customer
639,Rob Dowd,25,90,103008.9721,285.0,772.0,642.0,36.561898652982684,96.98492462311557,96.98492462311557,87.92147072759565,High Value Customer
640,Rob Haberlin,6,47,35606.036919999984,600.5,74.5,33.0,77.03656189865298,9.359296482412061,9.359296482412061,19.5108862948482,Low value Customer
641,Rob Lucas,120,65,72437.12048000001,7.0,421.5,402.0,0.8980115458627326,52.95226130653267,52.95226130653267,45.14412384243218,Low value Customer
642,Rob Williams,77,48,37820.99669999999,31.5,87.0,48.0,4.041051956382296,10.92964824120603,10.92964824120603,9.89635879848247,Low value Customer
643,Robert Barroso,150,45,22771.9372,4.0,56.5,5.0,0.5131494547787042,7.097989949748744,7.097989949748744,6.110263875503238,Low value Customer
644,Robert Dilbeck,27,56,64582.50790000002,255.5,221.5,311.0,32.777421423989736,27.826633165829147,27.826633165829147,28.569251404553235,Low value Customer
645,Robert Marley,4,47,58734.25289999999,665.0,74.5,242.0,85.3110968569596,9.359296482412061,9.359296482412061,20.752066538594192,Low value Customer
646,Robert Waldorf,15,64,61657.724,419.5,399.5,276.0,53.81654906991661,50.188442211055275,50.188442211055275,50.73265823988447,Medium Value Customer
647,Roger Barcio,16,54,51332.361399999994,397.5,173.5,163.0,50.994227068633734,21.7964824120603,21.7964824120603,26.176144110546314,Low value Customer
648,Roger Demir,21,77,68884.27950000002,332.5,651.0,368.0,42.6555484284798,81.78391959798995,81.78391959798995,75.91466392256342,High Value Customer
649,Roland Fjeld,1,59,56405.894100000005,741.0,289.0,214.0,95.06093649775497,36.30653266331658,36.30653266331658,45.11969323848234,Low value Customer
650,Roland Murray,16,37,40935.35202,397.5,15.0,70.0,50.994227068633734,1.8844221105527637,1.8844221105527637,9.250892854264908,Low value Customer
651,Roland Schwarz,36,49,72819.16795999999,162.5,100.5,408.0,20.846696600384863,12.625628140703519,12.625628140703519,13.85878840965572,Low value Customer
652,Rose O'Brian,4,79,112683.24249999996,665.0,684.5,690.0,85.3110968569596,85.99246231155779,85.99246231155779,85.89025749336805,High Value Customer
653,Ross Baird,30,77,102700.05742000001,213.5,651.0,639.0,27.38935214881334,81.78391959798995,81.78391959798995,73.62473448061345,Medium Value Customer
654,Ross DeVincentis,14,70,57172.98516000001,442.5,539.0,228.0,56.767158434894164,67.71356783919597,67.71356783919597,66.0716064285507,Medium Value Customer
655,Roy Collins,118,45,38989.496699999996,8.0,56.5,60.0,1.0262989095574084,7.097989949748744,7.097989949748744,6.187236293720043,Low value Customer
656,Roy Französisch,6,77,89463.60935999997,600.5,651.0,554.0,77.03656189865298,81.78391959798995,81.78391959798995,81.0718159430894,High Value Customer
657,Roy Phan,21,72,58807.246,332.5,569.0,245.0,42.6555484284798,71.4824120603015,71.4824120603015,67.15838251552825,Medium Value Customer
658,Roy Skaria,19,56,38834.032179999995,367.5,221.5,58.0,47.14560615779346,27.826633165829147,27.826633165829147,30.724479114623794,Low value Customer
659,Ruben Ausman,43,75,68475.51368,113.5,616.0,362.0,14.560615779345735,77.38693467336684,77.38693467336684,67.96298683926366,Medium Value Customer
660,Ruben Dartt,32,86,89548.23299999995,204.5,753.0,555.0,26.234765875561255,94.59798994974874,94.59798994974874,84.34350633862061,High Value Customer
661,Russell Applegate,12,76,96739.38193999998,486.5,631.0,601.0,62.411802437459905,79.2713567839196,79.2713567839196,76.74242363195064,High Value Customer
662,Russell D'Ascenzo,28,71,79749.49207999995,238.5,553.5,484.0,30.596536241180246,69.53517587939699,69.53517587939699,63.69437993366448,Medium Value Customer
663,Ryan Akin,1,55,58294.02590000001,741.0,195.5,236.0,95.06093649775497,24.560301507537687,24.560301507537687,35.13539675607028,Low value Customer
664,Ryan Crowe,22,50,35997.7923,312.5,116.5,35.0,40.089801154586276,14.6356783919598,14.6356783919598,18.453796806353772,Low value Customer
665,Sally Hughsby,25,77,117497.14622,285.0,651.0,707.0,36.561898652982684,81.78391959798995,81.78391959798995,75.00061645623886,High Value Customer
666,Sally Knutson,8,62,62510.28475999998,544.5,351.5,285.0,69.85246953175113,44.15829145728643,44.15829145728643,48.012418168456136,Low value Customer
667,Sally Matthias,104,54,58614.66550000002,14.5,173.5,241.0,1.860166773572803,21.7964824120603,21.7964824120603,18.806035066287173,Low value Customer
668,Sam Craven,8,69,51750.756199999996,544.5,521.0,169.0,69.85246953175113,65.45226130653266,65.45226130653266,66.11229254031542,Medium Value Customer
669,Sam Zeldin,13,77,79247.11820000001,463.0,651.0,479.0,59.397049390635026,81.78391959798995,81.78391959798995,78.42588906688671,High Value Customer
670,Sample Company A,40,83,77163.82650000001,139.0,721.5,461.0,17.831943553559974,90.64070351758794,90.64070351758794,79.71938952298373,High Value Customer
671,Sandra Flanagan,58,51,56104.25299999998,52.0,132.5,210.0,6.670942912123155,16.64572864321608,16.64572864321608,15.149510783552142,Low value Customer
672,Sandra Glassco,3,50,46151.8,676.5,116.5,116.0,86.78640153944836,14.6356783919598,14.6356783919598,25.458286864083085,Low value Customer
673,Sanjit Chand,75,69,123566.90000000001,37.5,521.0,729.0,4.810776138550353,65.45226130653266,65.45226130653266,56.356038531335315,Medium Value Customer
674,Sanjit Engle,9,82,129505.67313999998,519.5,707.5,745.0,66.64528543938421,88.88190954773869,88.88190954773869,85.54641593148551,High Value Customer
675,Sanjit Jacobs,32,79,61319.28300000001,204.5,684.5,271.0,26.234765875561255,85.99246231155779,85.99246231155779,77.02880784615832,High Value Customer
676,Saphhira Shifley,15,84,145192.9516,419.5,734.5,765.0,53.81654906991661,92.27386934673368,92.27386934673368,86.50527130521112,High Value Customer
677,Sara Luxemburg,29,82,78431.48999999998,224.0,707.5,471.0,28.736369467607442,88.88190954773869,88.88190954773869,79.860078535719,High Value Customer
678,Sarah Bern,2,50,73382.01540000003,699.0,116.5,418.0,89.67286722257857,14.6356783919598,14.6356783919598,25.89125671655262,Low value Customer
679,Sarah Brown,74,71,116639.10027999997,41.0,553.5,703.0,5.259781911481719,69.53517587939699,69.53517587939699,59.8938667842097,Medium Value Customer
680,Sarah Foster,5,72,88188.04940000003,636.5,569.0,544.0,81.65490699166132,71.4824120603015,71.4824120603015,73.00828630000547,Medium Value Customer
681,Sarah Jordon,28,79,77241.48444000001,238.5,684.5,463.0,30.596536241180246,85.99246231155779,85.99246231155779,77.68307340100115,High Value Customer
682,Scot Coram,16,64,132936.50699999995,397.5,399.5,748.0,50.994227068633734,50.188442211055275,50.188442211055275,50.30930993969204,Medium Value Customer
683,Scot Wooten,12,56,71457.72282000002,486.5,221.5,389.0,62.411802437459905,27.826633165829147,27.826633165829147,33.014408556573756,Low value Customer
684,Scott Cohen,0,74,57940.52539999997,779.5,600.0,234.0,100.0,75.37688442211056,75.37688442211056,79.07035175879398,High Value Customer
685,Scott Williamson,21,68,84313.8209,332.5,495.0,520.0,42.6555484284798,62.1859296482412,62.1859296482412,59.25637246527699,Medium Value Customer
686,Sean Braxton,41,52,104777.73240000002,129.5,144.0,653.0,16.613213598460554,18.090452261306535,18.090452261306535,17.868866461879634,Low value Customer
687,Sean Christensen,16,76,141878.6748,397.5,631.0,760.0,50.994227068633734,79.2713567839196,79.2713567839196,75.02978732662672,High Value Customer
688,Sean Miller,21,50,195868.16191999993,332.5,116.5,793.0,42.6555484284798,14.6356783919598,14.6356783919598,18.838658897437803,Low value Customer
689,Sean O'Donnell,29,60,72334.959,224.0,308.0,398.0,28.736369467607442,38.69346733668342,38.69346733668342,37.199902656322024,Low value Customer
690,Sean Wendt,12,46,36103.812119999995,486.5,65.0,36.0,62.411802437459905,8.165829145728644,8.165829145728644,16.30272513948833,Low value Customer
691,Seth Vernon,87,85,133572.42864000003,26.0,744.5,749.0,3.3354714560615775,93.53015075376885,93.53015075376885,80.00094885911275,High Value Customer
692,Shahid Collister,30,85,85109.15232000001,213.5,744.5,526.0,27.38935214881334,93.53015075376885,93.53015075376885,83.60903096302552,High Value Customer
693,Shahid Hopkins,23,68,58819.29552,298.0,495.0,246.0,38.22963438101347,62.1859296482412,62.1859296482412,58.592485358157035,Medium Value Customer
694,Shahid Shariari,26,67,107960.98401999999,271.0,467.0,671.0,34.76587556125722,58.66834170854271,58.66834170854271,55.08297178644989,Medium Value Customer
695,Sharelle Roach,8,52,59529.01225999999,544.5,144.0,256.0,69.85246953175113,18.090452261306535,18.090452261306535,25.854754851873224,Low value Customer
696,Shaun Chance,9,56,34612.91318,519.5,221.5,31.0,66.64528543938421,27.826633165829147,27.826633165829147,33.6494310068624,Low value Customer
697,Shaun Weien,7,42,22893.989599999997,572.5,30.5,6.0,73.44451571520206,3.8316582914572863,3.8316582914572863,14.273586905019002,Low value Customer
698,Sheri Gordon,90,59,63538.97789999999,24.0,289.0,302.0,3.078896728672226,36.30653266331658,36.30653266331658,31.32238727311993,Low value Customer
699,Shirley Daniels,15,85,66428.44750000002,419.5,744.5,336.0,53.81654906991661,93.53015075376885,93.53015075376885,87.57311050119101,High Value Customer
700,Shirley Jackson,175,52,68369.15299999999,3.0,144.0,359.0,0.38486209108402825,18.090452261306535,18.090452261306535,15.434613735773159,Low value Customer
701,Shirley Schmidt,0,36,39117.68946000001,779.5,11.5,63.0,100.0,1.4447236180904524,1.4447236180904524,16.228015075376884,Low value Customer
702,Shui Tom,6,65,80344.92657999998,600.5,421.5,485.0,77.03656189865298,52.95226130653267,52.95226130653267,56.56490639535072,Medium Value Customer
703,Sibella Parks,16,36,38182.242300000005,397.5,11.5,53.0,50.994227068633734,1.4447236180904524,1.4447236180904524,8.877149135671944,Low value Customer
704,Skye Norling,13,67,76627.19199999998,463.0,467.0,456.0,59.397049390635026,58.66834170854271,58.66834170854271,58.777647860856554,Medium Value Customer
705,Sonia Cooley,27,57,46409.66870000001,255.5,243.5,118.0,32.777421423989736,30.590452261306535,30.590452261306535,30.918497635709013,Low value Customer
706,Sonia Sunley,5,61,64476.73320000002,636.5,329.0,310.0,81.65490699166132,41.33165829145729,41.33165829145729,47.38014559648789,Low value Customer
707,Speros Goranitis,75,66,68690.39111999999,37.5,442.0,364.0,4.810776138550353,55.527638190954775,55.527638190954775,47.920108883094116,Low value Customer
708,Stefania Perrino,5,78,104697.65709999998,636.5,670.0,650.0,81.65490699166132,84.17085427135679,84.17085427135679,83.79346217940247,High Value Customer
709,Stefanie Holloman,30,55,70717.78040000002,213.5,195.5,382.0,27.38935214881334,24.560301507537687,24.560301507537687,24.984659103729037,Low value Customer
710,Stephanie Phelps,20,46,52352.90648,351.5,65.0,172.0,45.093008338678644,8.165829145728644,8.165829145728644,13.704906024671144,Low value Customer
711,Stephanie Ulpright,4,72,47964.79800000002,665.0,569.0,131.0,85.3110968569596,71.4824120603015,71.4824120603015,73.55671477980022,Medium Value Customer
712,Steve Carroll,21,71,90889.56432000002,332.5,553.5,564.0,42.6555484284798,69.53517587939699,69.53517587939699,65.50323176175941,Medium Value Customer
713,Steve Chapman,9,74,105251.19870000001,519.5,600.0,656.0,66.64528543938421,75.37688442211056,75.37688442211056,74.06714457470162,Medium Value Customer
714,Steve Nguyen,44,61,61385.146319999985,106.5,329.0,272.0,13.662604233483004,41.33165829145729,41.33165829145729,37.18130018276115,Low value Customer
715,Steven Cartwright,7,73,99157.65864,572.5,583.5,620.0,73.44451571520206,73.30402010050251,73.30402010050251,73.32509444270744,Medium Value Customer
716,Steven Roelle,21,64,83681.421,332.5,399.5,508.0,42.6555484284798,50.188442211055275,50.188442211055275,49.058508143668945,Low value Customer
717,Steven Ward,15,106,124771.87539999999,419.5,795.0,735.0,53.81654906991661,99.87437185929649,99.87437185929649,92.9656984408895,High Value Customer
718,Stewart Carmichael,40,83,75340.50364,139.0,721.5,436.0,17.831943553559974,90.64070351758794,90.64070351758794,79.71938952298373,High Value Customer
719,Stewart Visinsky,21,75,97360.39310000002,332.5,616.0,606.0,42.6555484284798,77.38693467336684,77.38693467336684,72.17722673663377,Medium Value Customer
720,Stuart Calhoun,30,45,68745.56280000003,213.5,56.5,366.0,27.38935214881334,7.097989949748744,7.097989949748744,10.141694279608434,Low value Customer
721,Stuart Van,8,62,124479.61414000002,544.5,351.5,734.0,69.85246953175113,44.15829145728643,44.15829145728643,48.012418168456136,Low value Customer
722,Sue Ann Reed,10,64,76543.75698000005,510.5,399.5,454.0,65.49069916613213,50.188442211055275,50.188442211055275,52.4837807543168,Medium Value Customer
723,Sung Chung,8,46,50677.312020000005,544.5,65.0,156.0,69.85246953175113,8.165829145728644,8.165829145728644,17.418825203632018,Low value Customer
724,Sung Pak,54,52,68457.71426,67.5,144.0,361.0,8.659397049390636,18.090452261306535,18.090452261306535,16.67579397951915,Low value Customer
725,Sung Shariari,14,43,25061.15303999999,442.5,39.5,10.0,56.767158434894164,4.9623115577889445,4.9623115577889445,12.733038589354727,Low value Customer
726,Susan Gilcrest,16,58,56708.19218000001,397.5,267.5,221.0,50.994227068633734,33.60552763819096,33.60552763819096,36.213832552757374,Low value Customer
727,Susan MacKendrick,37,41,31455.6978,153.5,25.0,21.0,19.692110327132777,3.1407035175879394,3.1407035175879394,5.623414539019665,Low value Customer
728,Susan Pistek,6,68,149420.21545999998,600.5,495.0,771.0,77.03656189865298,62.1859296482412,62.1859296482412,64.41352448580297,Medium Value Customer
729,Susan Vittorini,0,67,70295.9979,779.5,467.0,377.0,100.0,58.66834170854271,58.66834170854271,64.8680904522613,Medium Value Customer
730,Suzanne McNair,25,64,58454.654259999996,285.0,399.5,237.0,36.561898652982684,50.188442211055275,50.188442211055275,48.144460677344384,Low value Customer
731,Sylvia Foulston,48,47,37855.67560000002,92.0,74.5,50.0,11.8024374599102,9.359296482412061,9.359296482412061,9.725767629036781,Low value Customer
732,Tamara Chand,27,88,173255.8220000001,255.5,767.0,787.0,32.777421423989736,96.35678391959799,96.35678391959799,86.81987954525675,High Value Customer
733,Tamara Dahlen,0,58,33056.18350000001,779.5,267.5,26.0,100.0,33.60552763819096,33.60552763819096,43.56469849246231,Low value Customer
734,Tamara Manning,64,55,88856.538,47.5,195.5,549.0,6.093649775497114,24.560301507537687,24.560301507537687,21.7903037477316,Low value Customer
735,Tamara Willingham,19,59,84035.81280000003,367.5,289.0,515.0,47.14560615779346,36.30653266331658,36.30653266331658,37.932393687488116,Low value Customer
736,Tanja Norvell,22,53,39116.956280000006,312.5,157.5,62.0,40.089801154586276,19.786432160804022,19.786432160804022,22.83193750987136,Low value Customer
737,Ted Butterfield,35,76,89704.54984000002,173.0,631.0,557.0,22.19371391917896,79.2713567839196,79.2713567839196,70.70971035420851,Medium Value Customer
738,Ted Trevino,14,64,83838.06029999998,442.5,399.5,512.0,56.767158434894164,50.188442211055275,50.188442211055275,51.17524964463111,Medium Value Customer
739,Thais Sissman,41,60,25938.131800000006,129.5,308.0,14.0,16.613213598460554,38.69346733668342,38.69346733668342,35.38142927594998,Low value Customer
740,Thea Hendricks,6,59,63237.25459999999,600.5,289.0,298.0,77.03656189865298,36.30653266331658,36.30653266331658,42.41603704861704,Low value Customer
741,Thea Hudgings,43,64,62987.821359999994,113.5,399.5,293.0,14.560615779345735,50.188442211055275,50.188442211055275,44.84426824629884,Low value Customer
742,Theone Pippenger,2,88,109444.47044000003,699.0,767.0,677.0,89.67286722257857,96.35678391959799,96.35678391959799,95.35419641504507,High Value Customer
743,Theresa Coyne,11,84,118392.01842,505.0,734.5,708.0,64.78511866581141,92.27386934673368,92.27386934673368,88.15055674459533,High Value Customer
744,Theresa Swint,8,63,33657.57400000001,544.5,375.5,29.0,69.85246953175113,47.17336683417086,47.17336683417086,50.5752322388079,Medium Value Customer
745,Thomas Boland,39,69,93400.78419999997,146.5,521.0,585.0,18.794098781270044,65.45226130653266,65.45226130653266,58.453536927743265,Medium Value Customer
746,Thomas Brumley,49,38,56516.137520000004,84.0,16.0,217.0,10.77613855035279,2.0100502512562812,2.0100502512562812,3.3249634961207573,Low value Customer
747,Thomas Seio,26,68,63315.694760000006,271.0,495.0,299.0,34.76587556125722,62.1859296482412,62.1859296482412,58.0729215351936,Medium Value Customer
748,Thomas Thornton,5,63,78580.90772000002,636.5,375.5,473.0,81.65490699166132,47.17336683417086,47.17336683417086,52.345597857794424,Medium Value Customer
749,Tiffany House,8,67,80529.201,544.5,467.0,488.0,69.85246953175113,58.66834170854271,58.66834170854271,60.345960882023974,Medium Value Customer
750,Tim Brockman,1,89,85464.29309999997,741.0,770.5,528.0,95.06093649775497,96.7964824120603,96.7964824120603,96.53615052491449,High Value Customer
751,Tim Taslimi,1,55,36367.52,741.0,195.5,39.0,95.06093649775497,24.560301507537687,24.560301507537687,35.13539675607028,Low value Customer
752,Toby Braunhardt,57,67,45261.825059999996,57.0,467.0,107.0,7.312379730596537,58.66834170854271,58.66834170854271,50.96494741185079,Medium Value Customer
753,Toby Carlisle,12,67,92463.68370000004,486.5,467.0,580.0,62.411802437459905,58.66834170854271,58.66834170854271,59.22986081788029,Medium Value Customer
754,Toby Gnade,14,63,46586.833800000015,442.5,375.5,120.0,56.767158434894164,47.17336683417086,47.17336683417086,48.61243557427935,Low value Customer
755,Toby Ritter,1,65,46816.64461999999,741.0,421.5,123.0,95.06093649775497,52.95226130653267,52.95226130653267,59.26856258521601,Medium Value Customer
756,Toby Swindell,8,76,76662.01104,544.5,631.0,458.0,69.85246953175113,79.2713567839196,79.2713567839196,77.85852369609432,High Value Customer
